customer_code,signup_date,customer_segment,email,loyalty_id
 0000475 ,2025-06-03, Consumer ,user475@example.com,
0000476,2022/11/17,consumer,user476@example.com,L608216
 C0000477 ,04/28/2022,ENTERPRISE,user477@example.com,L748887
 C0000478 ,20-Aug-2024, Consumer ,user478@example.com,
C0000479,01/28/2023,SMB,user479@example.com,L735553
CUST-0000480,2025-06-05,SMB,user480@example.com,L684048
0000481,2023/09/05,Consumer,user481@example.com,L590563
C0000482,2025/08/10,enterprise,user482@example.com,
 0000483 ,2024/04/20,enterprise,user483@example.com,L737079
cust-0000484,2021-11-20,SMB,user484@example.com,L266481
CUST-0000485,2023-01-10,SMB,user485@example.com,L925365
c0000486,11/08/2024,ENTERPRISE,user486@example.com,L253451
c0000487,10/14/2022,ENTERPRISE,user487@example.com,L852709
0000488,08/05/2024,Enterprise,user488@example.com,L383620
C0000489,2025/09/18,SMB,user489@example.com,L536404
 C0000490 ,2023/01/03, Enterprise ,user490@example.com,L496810
0000491,08-Jun-2021,Enterprise,user491@example.com,L277639
0000492,2025/02/19,Consumer,user492@example.com,L934995
CUST-0000493,18-Apr-2025,smb,user493@example.com,L799631
C0000494,10/10/2024,Consumer,user494@example.com,
0000495,2024/12/04,enterprise,user495@example.com,L241788
C0000496,03/14/2024, Consumer ,user496@example.com,L265415
C0000497,2020-08-26, SMB ,,L260735
 C0000498 ,2023-02-04,CONSUMER,user498@example.com,L768110
 C0000499 ,2025-10-10, Consumer ,user499@example.com,L292509
CUST-0000500,21-Jan-2025, Consumer ,user500@example.com,L752660
 C0000501 ,30-Jan-2022,Enterprise,user501@example.com,L703240
C0000502,2020-01-25,Consumer,user502@example.com,L459403
C0000503,2021/06/25,CONSUMER,user503@example.com,L635101
0000504,2020-12-19,SMB,user504@example.com,L556511
C0000505,2023-12-16, Enterprise ,user505@example.com,L658931
 C0000506 ,03/01/2022,Consumer,user506@example.com,L862409
CUST-0000507,10/30/2024, Consumer ,user507@example.com,
0000508,02/08/2025,CONSUMER,user508@example.com,L344775
 CUST-0000509 ,24-Dec-2022, Enterprise ,user509@example.com,L145016
 C0000510 ,15-Nov-2021,Enterprise,user510@example.com,L273669
 CUST-0000511 ,30-Oct-2021,Enterprise,user511@example.com,
 0000512 ,19-Apr-2024,Enterprise,user512@example.com,L531420
 CUST-0000513 ,2020-01-22, SMB ,user513@example.com,L369053
0000514,2023-10-06, Consumer ,user514@example.com,
CUST-0000515,2022-11-16,SMB,,L930410
CUST-0000516,2024-06-09,Consumer,,L438010
C0000517,2024/06/27,consumer,user517@example.com,L613160
c0000518,22-Mar-2024,Enterprise,user518@example.com,L107274
CUST-0000519,06-Dec-2021,ENTERPRISE,user519@example.com,L142296
CUST-0000520,2021-12-22,consumer,user520@example.com,L275110
CUST-0000521,10/07/2023,Consumer,user521@example.com,L823103
 C0000522 ,2021-02-09,Consumer,user522@example.com,L302666
0000523,2021-08-30,Consumer,user523@example.com,
0000524,2020-05-08,Consumer,user524@example.com,L972332
0000525,29-Aug-2020,Consumer,user525@example.com,L468725
0000526,26-Oct-2024,Consumer,user526@example.com,L923581
C0000527,2023-10-23,SMB,user527@example.com,L184148
cust-0000528,2025-08-05, Consumer ,user528@example.com,L985539
0000529,10-Dec-2025,enterprise,user529@example.com,L712862
C0000530,2022-04-12,consumer,user530@example.com,
0000531,10-Aug-2022,Enterprise,user531@example.com,L259981
CUST-0000532,2020/01/14,CONSUMER,user532@example.com,L270040
CUST-0000533,02/26/2021, Consumer ,user533@example.com,L767010
cust-0000534,21-Jul-2021,CONSUMER,user534@example.com,L283135
C0000535,04/08/2025,Consumer,user535@example.com,L595554
 CUST-0000536 ,2020/02/19,Consumer,user536@example.com,L703273
 CUST-0000537 ,2023/08/09,ENTERPRISE,user537@example.com,L241888
C0000538,2024/12/24,Enterprise,user538@example.com,L844607
C0000539,14-Sep-2024,enterprise,user539@example.com,L263075
0000540,2021/12/02,Consumer,user540@example.com,L159266
 0000541 ,2023/08/10, Consumer ,user541@example.com,
 0000542 ,2025/11/12,Consumer,user542@example.com,L520637
cust-0000543,09/25/2024,CONSUMER,,L389341
0000544,2020/12/30,CONSUMER,user544@example.com,
C0000545,2023/12/22,SMB,user545@example.com,L772708
C0000546,2025/05/16,Consumer,user546@example.com,L496954
 C0000547 ,2023-02-14,Consumer,user547@example.com,L888981
CUST-0000548,23-Jun-2021, SMB ,user548@example.com,L625450
c0000549,02/25/2022,SMB,user549@example.com,L748356
0000550,2023-03-10,SMB,,L587291
C0000551,2022-03-22,Consumer,user551@example.com,L696467
 CUST-0000552 ,29-Dec-2021,CONSUMER,user552@example.com,
 CUST-0000553 ,12-Oct-2020,SMB,user553@example.com,L601639
CUST-0000554,2023/04/07,Consumer,user554@example.com,
0000555,17-May-2025,Enterprise,user555@example.com,L219780
0000556,01/22/2025,Enterprise,user556@example.com,L951496
C0000557,2024-05-31,ENTERPRISE,user557@example.com,L990769
0000558,2020-09-16, Consumer ,user558@example.com,L102333
c0000559,2020-09-09,SMB,user559@example.com,L603943
cust-0000560,08/08/2024, Consumer ,user560@example.com,L681104
C0000561,2022/04/01,CONSUMER,user561@example.com,L748520
0000562,03-Apr-2025, SMB ,user562@example.com,
C0000563,05/14/2022,SMB,user563@example.com,L333662
C0000564,05-Feb-2022,Consumer,user564@example.com,L486100
CUST-0000565,2022/09/27,Enterprise,user565@example.com,L831412
0000566,12/22/2025, Consumer ,user566@example.com,L601072
CUST-0000567,02/09/2025,enterprise,,L427032
C0000568,05/05/2020,SMB,user568@example.com,
0000569,12/15/2021,SMB,user569@example.com,L126651
CUST-0000570,09-Jan-2023,enterprise,,L747392
0000571,12-Aug-2022,Consumer,user571@example.com,L185865
 C0000572 ,2020/06/25,CONSUMER,user572@example.com,L498133
CUST-0000573,2022-06-06,Consumer,user573@example.com,
0000574,2025/02/27,ENTERPRISE,user574@example.com,L940017
C0000575,2024/01/02,Consumer,user575@example.com,L537629
0000576,09/29/2022,Enterprise,user576@example.com,L951881
CUST-0000577,12/31/2022, SMB ,user577@example.com,L447034
CUST-0000578,07-Sep-2024,Enterprise,user578@example.com,
0000579,10/05/2022,Enterprise,user579@example.com,L283664
CUST-0000580,31-Oct-2025,SMB,user580@example.com,L754492
0000581,2025-10-09, Consumer ,user581@example.com,L642121
 C0000582 ,2023/09/21,CONSUMER,user582@example.com,L235164
0000583,19-Oct-2024,SMB,user583@example.com,
C0000584,30-Sep-2025,Enterprise,user584@example.com,L744902
 C0000585 ,28-Aug-2022, Consumer ,user585@example.com,L471371
0000586,03-Feb-2022, Consumer ,user586@example.com,L651107
0000587,23-Mar-2021,SMB,user587@example.com,L297754
 CUST-0000588 ,2024-04-26,consumer,user588@example.com,L944522
C0000589,09/20/2021,consumer,user589@example.com,
CUST-0000590,25-Jul-2022,Consumer,user590@example.com,L761086
C0000591,2020-09-27,Consumer,user591@example.com,L708543
0000592,17-Feb-2024,Enterprise,user592@example.com,L577017
0000593,28-Nov-2022,ENTERPRISE,user593@example.com,L446894
C0000594,2021-10-08,SMB,user594@example.com,L311856
 CUST-0000595 ,2020-12-10,CONSUMER,user595@example.com,L430442
c0000596,06/02/2020,Consumer,user596@example.com,L186240
CUST-0000597,2020/08/04,SMB,,L123947
0000598,23-Feb-2020,CONSUMER,user598@example.com,L211278
C0000599,11-Jul-2022, Enterprise ,user599@example.com,L540470
CUST-0000600,2022/01/30,consumer,user600@example.com,L707019
C0000601,2021-06-25,Enterprise,user601@example.com,L277078
 CUST-0000602 ,2020/04/14,consumer,user602@example.com,L268619
C0000603,2024-07-26,SMB,user603@example.com,L186560
CUST-0000604,2022-11-03,SMB,user604@example.com,L788716
0000605,2023/09/05,CONSUMER,user605@example.com,L131637
0000606,06/11/2021,enterprise,user606@example.com,L368064
c0000607,02-Aug-2020,Enterprise,user607@example.com,L147240
CUST-0000608,2022-07-24,consumer,user608@example.com,L772850
C0000609,2021-02-02,Consumer,user609@example.com,L180444
CUST-0000610,10-Apr-2020,CONSUMER,user610@example.com,L144976
 C0000611 ,2023/07/09,Consumer,user611@example.com,L233696
CUST-0000612,2020/09/29,smb,user612@example.com,L611490
CUST-0000613,07/10/2021,Consumer,user613@example.com,L613682
CUST-0000614,2022/11/17,consumer,user614@example.com,L646380
C0000615,15-Dec-2022,Consumer,user615@example.com,L536081
c0000616,2023/08/02,Consumer,user616@example.com,L882519
0000617,2023/06/19,SMB,user617@example.com,L222229
C0000618,2021/11/11,Enterprise,user618@example.com,L373467
 C0000619 ,05-May-2024, Enterprise ,user619@example.com,L252383
0000620,2024/10/29,Enterprise,user620@example.com,L651125
CUST-0000621,03-May-2025, Consumer ,user621@example.com,
C0000622,2024/03/16,CONSUMER,user622@example.com,L292101
0000623,16-Oct-2024, SMB ,,L226354
0000624,2023-06-13,consumer,user624@example.com,L213161
C0000625,08-Nov-2024,consumer,user625@example.com,L117804
0000626,04-Sep-2025,consumer,user626@example.com,
c0000627,12/18/2022,smb,user627@example.com,L750475
c0000628,2025-03-03,Consumer,user628@example.com,L978807
C0000629,11/05/2021,ENTERPRISE,user629@example.com,L233652
CUST-0000630,2021/06/24,ENTERPRISE,user630@example.com,L233509
C0000631,2022-11-27,Consumer,user631@example.com,
 C0000632 ,04-Aug-2024,smb,user632@example.com,L245479
 CUST-0000633 ,2022-11-06, Consumer ,user633@example.com,L626926
0000634,2024-02-14,Consumer,user634@example.com,L512346
CUST-0000635,03/30/2025,Consumer,user635@example.com,L990293
CUST-0000636,05/19/2022,Consumer,user636@example.com,L151640
CUST-0000637,2025-08-25,consumer,user637@example.com,L763687
CUST-0000638,11/30/2020,SMB,user638@example.com,L822755
cust-0000639,2022-10-22, SMB ,user639@example.com,L921740
c0000640,20-Feb-2023,consumer,user640@example.com,L835061
 0000641 ,2022/10/21,consumer,user641@example.com,L858359
cust-0000642,01/09/2022,Consumer,user642@example.com,L226672
0000643,2023/10/04,CONSUMER,user643@example.com,L528038
0000644,07/10/2023,Consumer,user644@example.com,L944057
C0000645,2024/10/29,Consumer,user645@example.com,L690058
0000646,12/08/2024,SMB,user646@example.com,L603586
 0000647 ,05/12/2023,ENTERPRISE,user647@example.com,L914684
C0000648,2024/12/15,SMB,user648@example.com,L640612
C0000649,2024/10/19,CONSUMER,,L222706
 0000650 ,27-Sep-2020,consumer,user650@example.com,L912647
 C0000651 ,27-Jun-2023,Consumer,user651@example.com,L100751
C0000652,11/25/2021,Consumer,user652@example.com,L895189
CUST-0000653,19-Aug-2023,Enterprise,user653@example.com,L118299
0000654,2021/11/25,Consumer,user654@example.com,L540954
 0000655 ,2025-06-13,smb,user655@example.com,L614204
c0000656,03-Jan-2025,CONSUMER,user656@example.com,L572479
C0000657,2020-08-23,SMB,user657@example.com,L676456
0000658,2022-01-19,smb,user658@example.com,L659729
C0000659,2022-10-23,Consumer,user659@example.com,L542941
0000660,31-Jan-2021,Consumer,user660@example.com,
C0000661,08-Oct-2020,Consumer,user661@example.com,L589523
 C0000662 ,2020-05-07,consumer,user662@example.com,L435781
0000663,21-Dec-2021,SMB,user663@example.com,L700262
CUST-0000664,2025/05/30,CONSUMER,user664@example.com,L433401
 0000665 ,03/26/2024, Consumer ,user665@example.com,L467161
CUST-0000666,08/09/2024,SMB,user666@example.com,L711240
C0000667,2023-01-02, SMB ,user667@example.com,L166116
0000668,2024-10-20,Consumer,user668@example.com,L684918
0000669,11-Oct-2025,Enterprise,,L763493
C0000670,2024/06/14,Consumer,user670@example.com,L971836
CUST-0000671,22-Oct-2021,consumer,user671@example.com,L801624
c0000672,03/07/2020,ENTERPRISE,user672@example.com,L696088
CUST-0000673,21-Apr-2025, Consumer ,user673@example.com,L354128
 C0000674 ,2024/01/06,Consumer,user674@example.com,L334108
C0000675,29-Aug-2020,CONSUMER,user675@example.com,L525713
0000676,08/10/2020,Consumer,user676@example.com,L263667
0000677,2022/09/19,CONSUMER,user677@example.com,L294720
c0000678,12-Oct-2021,enterprise,user678@example.com,L723518
C0000679,07-Apr-2022,CONSUMER,user679@example.com,
0000680,25-May-2022,Enterprise,user680@example.com,L199347
0000681,2022/09/09,CONSUMER,user681@example.com,L945951
 CUST-0000682 ,2024/07/10,Consumer,user682@example.com,L732861
C0000683,2020/12/15,Consumer,user683@example.com,L217668
0000684,01/19/2024, SMB ,user684@example.com,L400783
0000685,2020-04-25,Enterprise,user685@example.com,
CUST-0000686,08/19/2024,Consumer,user686@example.com,L554995
C0000687,2021/07/05, Enterprise ,user687@example.com,L413728
0000688,03/16/2023,Consumer,user688@example.com,L356072
0000689,2021/03/06, Enterprise ,user689@example.com,L453625
 CUST-0000690 ,06/05/2025,Consumer,user690@example.com,L274260
cust-0000691,27-Mar-2021,Consumer,user691@example.com,L508612
cust-0000692,07-Nov-2025,Enterprise,user692@example.com,L538269
C0000693,2021-10-31,Consumer,user693@example.com,L392667
 0000694 ,2025-11-29,Consumer,user694@example.com,L262547
 CUST-0000695 ,05/21/2022, Consumer ,user695@example.com,L101023
0000696,2021/07/30,Consumer,user696@example.com,L458325
C0000697,2024/08/02, Consumer ,user697@example.com,L153651
0000698,06/04/2023,consumer,user698@example.com,L300051
 0000699 ,17-Mar-2025,ENTERPRISE,user699@example.com,L968554
CUST-0000700,2023-09-18, Consumer ,user700@example.com,
0000701,20-Jun-2021,SMB,user701@example.com,L320543
0000702,06/06/2020, Consumer ,user702@example.com,L479060
C0000703,2024/06/05,enterprise,user703@example.com,L323837
C0000704,2023-05-17,SMB,user704@example.com,L265357
C0000705,05/16/2024,Consumer,user705@example.com,
0000706,2025-09-04,consumer,user706@example.com,L366471
CUST-0000707,2021-11-22,Consumer,user707@example.com,
0000708,30-Dec-2021,Consumer,user708@example.com,L649623
 0000709 ,2022-08-08,smb,user709@example.com,L994997
C0000710,2021/05/20,Consumer,user710@example.com,L101921
 CUST-0000711 ,19-Aug-2023,Enterprise,user711@example.com,
0000712,2020-01-20,consumer,user712@example.com,L451797
 CUST-0000713 ,23-Apr-2025,Consumer,user713@example.com,L125066
cust-0000714,2024/03/07,SMB,user714@example.com,L331576
c0000715,2020-08-24,Consumer,user715@example.com,L321731
CUST-0000716,2021/08/28,consumer,user716@example.com,L773436
CUST-0000717,2023/12/12, Consumer ,user717@example.com,L126774
CUST-0000718,04-Apr-2020, Enterprise ,user718@example.com,L345351
CUST-0000719,10-Sep-2021,CONSUMER,user719@example.com,L432177
 CUST-0000720 ,07/24/2020,SMB,user720@example.com,
C0000721,2024-04-26,SMB,user721@example.com,L633736
 CUST-0000722 ,05-Jan-2023,enterprise,user722@example.com,L954952
 CUST-0000723 ,2023-08-29,SMB,user723@example.com,L339047
C0000724,2022-05-15,Consumer,user724@example.com,L156808
CUST-0000725,06/08/2021,ENTERPRISE,user725@example.com,L259341
C0000726,2024/10/09, SMB ,user726@example.com,L812161
0000727,2025/06/18,Consumer,user727@example.com,L261858
CUST-0000728,2023-01-12,CONSUMER,,L530846
C0000729,06/12/2022,Consumer,user729@example.com,L434834
0000730,2020/06/26,Enterprise,user730@example.com,L129078
 C0000731 ,09/26/2024,enterprise,user731@example.com,
0000732,06/16/2022,Consumer,user732@example.com,L607956
 CUST-0000733 ,2020/01/31,SMB,user733@example.com,L628613
CUST-0000734,15-May-2023,consumer,user734@example.com,L727966
0000735,01/16/2020,ENTERPRISE,user735@example.com,L406377
 0000736 ,2022-03-29,consumer,user736@example.com,L641860
 CUST-0000737 ,06/09/2025, SMB ,user737@example.com,L359068
 C0000738 ,03-Jun-2023,smb,user738@example.com,L238830
0000739,2023-07-24,Consumer,user739@example.com,L305833
cust-0000740,08/03/2020,SMB,user740@example.com,L360564
0000741,04/12/2023,Consumer,user741@example.com,L319354
0000742,01/16/2022, Enterprise ,user742@example.com,L462519
CUST-0000743,10/02/2024,SMB,,L188171
CUST-0000744,2024/02/27,Enterprise,user744@example.com,L613219
CUST-0000745,2023-10-28,SMB,user745@example.com,L141786
0000746,2023/11/26,SMB,user746@example.com,L452732
0000747,2021-12-24,Consumer,user747@example.com,
0000748,30-Sep-2021,Consumer,user748@example.com,
c0000749,2025/09/26,Enterprise,user749@example.com,
CUST-0000750,16-May-2021,Enterprise,user750@example.com,L544956
 CUST-0000751 ,2025/01/01, Enterprise ,user751@example.com,L423174
C0000752,2020/04/09,Enterprise,user752@example.com,L539960
C0000753,27-Mar-2021,consumer,user753@example.com,L250544
 CUST-0000754 ,31-Dec-2020,SMB,user754@example.com,L705502
CUST-0000755,17-Jul-2020,Consumer,user755@example.com,L853970
CUST-0000756,2024/10/06,consumer,user756@example.com,L840459
C0000757,11/16/2023,consumer,user757@example.com,L523162
C0000758,11-Mar-2024,SMB,user758@example.com,
 CUST-0000759 ,2022-08-06, SMB ,user759@example.com,
 C0000760 ,17-Jan-2021,SMB,user760@example.com,L906072
0000761,05/08/2021,Consumer,user761@example.com,L446229
0000762,04/23/2021,SMB,user762@example.com,L609003
 CUST-0000763 ,2025/02/04,Consumer,user763@example.com,L725536
c0000764,2023/07/01,smb,user764@example.com,L633441
0000765,10/06/2024,Enterprise,user765@example.com,L980287
C0000766,12/28/2024,SMB,user766@example.com,L934765
 0000767 ,2023/11/28,Consumer,,
0000768,2021/11/28,Consumer,user768@example.com,L495334
C0000769,05/25/2020,consumer,user769@example.com,L618209
C0000770,2024-02-01, Enterprise ,user770@example.com,L569636
cust-0000771,09-Nov-2025,ENTERPRISE,user771@example.com,L109720
0000772,08-Jul-2021,Consumer,user772@example.com,L124656
c0000773,2024-05-08,Enterprise,user773@example.com,L516955
 C0000774 ,2023/09/24,SMB,user774@example.com,L771455
 C0000775 ,2024/11/20,ENTERPRISE,user775@example.com,L451758
0000776,04/07/2023,Consumer,user776@example.com,L122484
C0000777,2022/09/22,Consumer,user777@example.com,L167808
C0000778,19-Dec-2025, Consumer ,user778@example.com,L931482
C0000779,04-Sep-2023,Enterprise,user779@example.com,L104461
 CUST-0000780 ,05/26/2025,Consumer,user780@example.com,L692651
0000781,25-Nov-2021,consumer,user781@example.com,L483456
C0000782,2022-01-14,smb,user782@example.com,L334438
0000783,29-Sep-2024,SMB,user783@example.com,L239862
 0000784 ,2021-01-05,SMB,user784@example.com,L108806
C0000785,2025-04-19,enterprise,user785@example.com,L379903
C0000786,16-Aug-2021,Consumer,user786@example.com,L516437
0000787,2022-02-04,CONSUMER,user787@example.com,L797839
0000788,28-Sep-2020, SMB ,user788@example.com,L597677
0000789,2024-12-31,consumer,user789@example.com,L902403
0000790,2024-07-04,enterprise,user790@example.com,L306946
0000791,04-Oct-2020,CONSUMER,user791@example.com,L943613
 0000792 ,02/10/2022,Consumer,user792@example.com,L911367
cust-0000793,2025-10-02,CONSUMER,user793@example.com,L275975
0000794,2020/08/12,Consumer,user794@example.com,L790273
0000795,2022-07-27,Consumer,user795@example.com,L611215
 CUST-0000796 ,2022-02-14,CONSUMER,user796@example.com,L721564
C0000797,2022-10-21,CONSUMER,user797@example.com,L396348
